variant,family,model_name,train_kind,threshold,f1,f2,recall,precision,accuracy,balanced_accuracy,roc_auc,pr_auc,mcc,tp,fp,fn,tn,predicted_positive_rate
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.66,0.053691275167785234,0.04201680672268908,0.03669724770642202,0.1,0.916419679905157,0.5069417797467471,0.5763915535865862,0.09256768624774839,0.022433176783957367,4,36,105,1542,0.023710729104919975
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.67,0.04316546762589928,0.032188841201716736,0.027522935779816515,0.1,0.921161825726141,0.5052063348100604,0.5763915535865862,0.09256768624774839,0.019368989149894166,3,27,106,1551,0.01778304682868998
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.68,0.045454545454545456,0.032679738562091505,0.027522935779816515,0.13043478260869565,0.9253112033195021,0.5074243322752061,0.5763915535865862,0.09256768624774839,0.03147846638063978,3,20,106,1558,0.013633669235328987
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.69,0.03125,0.02197802197802198,0.01834862385321101,0.10526315789473684,0.9264967397747481,0.5037877466541087,0.5763915535865862,0.09256768624774839,0.017648298619671605,2,17,107,1561,0.011262596324836989
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.7,0.03333333333333333,0.02237136465324385,0.01834862385321101,0.18181818181818182,0.9312388855957321,0.5063226008999895,0.5763915535865862,0.09256768624774839,0.03862417028787965,2,9,107,1569,0.006520450503852994
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.71,0.01680672268907563,0.011210762331838564,0.009174311926605505,0.1,0.9306461173681091,0.5017354449366868,0.5763915535865862,0.09256768624774839,0.011115808375910917,1,9,108,1569,0.005927682276229994
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.72,0.017241379310344827,0.011286681715575621,0.009174311926605505,0.14285714285714285,0.9324244220509781,0.5026860152788921,0.5763915535865862,0.09256768624774839,0.020544783163968263,1,6,108,1572,0.004149377593360996
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.73,0.017699115044247787,0.011363636363636364,0.009174311926605505,0.25,0.9342027267338471,0.5036365856210975,0.5763915535865862,0.09256768624774839,0.03676364024691597,1,3,108,1575,0.0023710729104919974
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.74,0.0,0.0,0.0,0.0,0.9353882631890931,0.5,0.5763915535865862,0.09256768624774839,0.0,0,0,109,1578,0.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.75,0.0,0.0,0.0,0.0,0.9353882631890931,0.5,0.5763915535865862,0.09256768624774839,0.0,0,0,109,1578,0.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.76,0.0,0.0,0.0,0.0,0.9353882631890931,0.5,0.5763915535865862,0.09256768624774839,0.0,0,0,109,1578,0.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.77,0.0,0.0,0.0,0.0,0.9353882631890931,0.5,0.5763915535865862,0.09256768624774839,0.0,0,0,109,1578,0.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.78,0.0,0.0,0.0,0.0,0.9353882631890931,0.5,0.5763915535865862,0.09256768624774839,0.0,0,0,109,1578,0.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.79,0.0,0.0,0.0,0.0,0.9353882631890931,0.5,0.5763915535865862,0.09256768624774839,0.0,0,0,109,1578,0.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw14.5,original,0.8,0.0,0.0,0.0,0.0,0.9353882631890931,0.5,0.5763915535865862,0.09256768624774839,0.0,0,0,109,1578,0.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.01,0.12138084632516703,0.2567121997173811,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5764874827036895,0.08686343995614307,0.0,109,1578,0,0,1.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.02,0.12138084632516703,0.2567121997173811,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5764874827036895,0.08686343995614307,0.0,109,1578,0,0,1.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.03,0.12138084632516703,0.2567121997173811,1.0,0.06461173681090694,0.06461173681090694,0.5,0.5764874827036895,0.08686343995614307,0.0,109,1578,0,0,1.0
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.04,0.12144846796657381,0.25683317624882185,1.0,0.06465005931198102,0.06520450503852994,0.5003168567807351,0.5764874827036895,0.08686343995614307,0.006400751466496426,109,1577,0,1,0.999407231772377
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.05,0.12144846796657381,0.25683317624882185,1.0,0.06465005931198102,0.06520450503852994,0.5003168567807351,0.5764874827036895,0.08686343995614307,0.006400751466496426,109,1577,0,1,0.999407231772377
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.06,0.12151616499442586,0.25695426685525696,1.0,0.06468842729970327,0.06579727326615294,0.5006337135614702,0.5764874827036895,0.08686343995614307,0.009054715197067445,109,1576,0,2,0.998814463544754
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.07,0.12158393753485779,0.25707547169811323,1.0,0.06472684085510688,0.06639004149377593,0.5009505703422054,0.5764874827036895,0.08686343995614307,0.011093008181869195,109,1575,0,3,0.998221695317131
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.08,0.12165178571428571,0.25719679093912223,1.0,0.0647653000594177,0.06698280972139893,0.5012674271229405,0.5764874827036895,0.08686343995614307,0.012812907392210521,109,1574,0,4,0.997628927089508
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.09,0.12206047032474804,0.2579271178419309,1.0,0.06499701848539058,0.07053941908713693,0.5031685678073511,0.5764874827036895,0.08686343995614307,0.02029519452218241,109,1568,0,10,0.99407231772377
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.1,0.12206047032474804,0.2579271178419309,1.0,0.06499701848539058,0.07053941908713693,0.5031685678073511,0.5764874827036895,0.08686343995614307,0.02029519452218241,109,1568,0,10,0.99407231772377
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.11,0.12219730941704036,0.2581714827096163,1.0,0.06507462686567164,0.07172495554238292,0.5038022813688213,0.5764874827036895,0.08686343995614307,0.02224554073581224,109,1566,0,12,0.992886781268524
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.12,0.122334455667789,0.25841631104789,1.0,0.06515242080095636,0.07291049199762893,0.5044359949302915,0.5764874827036895,0.08686343995614307,0.024042288092827664,109,1564,0,14,0.991701244813278
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.13,0.1225407532321529,0.2587844254510921,1.0,0.06526946107784432,0.07468879668049792,0.5053865652724968,0.5764874827036895,0.08686343995614307,0.026517096839454343,109,1561,0,17,0.989922940130409
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.14,0.12260967379077616,0.2589073634204275,1.0,0.06530856800479329,0.07528156490812092,0.5057034220532319,0.5764874827036895,0.08686343995614307,0.027294040632472715,109,1560,0,18,0.989330171902786
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.15,0.12210288298473713,0.25763358778625955,0.9908256880733946,0.06506024096385542,0.07943094250148192,0.50365112033581,0.5764874827036895,0.08686343995614307,0.01430497044609031,108,1552,1,26,0.983995257854179
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.16,0.12210288298473713,0.25763358778625955,0.9908256880733946,0.06506024096385542,0.07943094250148192,0.50365112033581,0.5764874827036895,0.08686343995614307,0.01430497044609031,108,1552,1,26,0.983995257854179
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.17,0.12217194570135746,0.2577565632458234,0.9908256880733946,0.0650994575045208,0.08002371072910491,0.5039679771165452,0.5764874827036895,0.08686343995614307,0.0152708669845167,108,1551,1,27,0.983402489626556
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.18,0.12166003411028994,0.2564717162032598,0.981651376146789,0.06484848484848485,0.08417308832246592,0.5019156753991233,0.5764874827036895,0.08686343995614307,0.0064309603513673895,107,1543,2,35,0.978067575577949
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.19,0.1217985202048947,0.2567178502879079,0.981651376146789,0.06492718446601942,0.08535862477771192,0.5025493889605935,0.5764874827036895,0.08686343995614307,0.00834107330084518,107,1541,2,37,0.976882039122703
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.2,0.12128146453089245,0.25542168674698795,0.9724770642201835,0.06467358145210494,0.08950800237107291,0.5004970872431717,0.5764874827036895,0.08686343995614307,0.0014700065386492327,106,1533,3,45,0.971547125074096
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.21,0.12055109070034443,0.2537457709038183,0.963302752293578,0.06429883649724434,0.09187907528156491,0.49749421518354436,0.5764874827036895,0.08686343995614307,-0.006999234514897527,105,1528,4,50,0.967990515708358
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.22,0.12075905692926969,0.25411423039690223,0.963302752293578,0.06441717791411043,0.0936573799644339,0.4984447855257497,0.5764874827036895,0.08686343995614307,-0.004232098855117877,105,1525,4,53,0.966212211025489
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.23,0.12002308136180034,0.2524271844660194,0.9541284403669725,0.06403940886699508,0.09602845287492591,0.49544191346612254,0.5764874827036895,0.08686343995614307,-0.011819960433094679,104,1520,5,58,0.9626556016597511
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.24,0.12044006948465547,0.25316455696202533,0.9541284403669725,0.06427688504326329,0.0995850622406639,0.49734305415053315,0.5764874827036895,0.08686343995614307,-0.006595772130694682,104,1514,5,64,0.9590989922940131
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.25,0.12093023255813953,0.2540302882266732,0.9541284403669725,0.06455617628801986,0.1037344398340249,0.49956105161567893,0.5764874827036895,0.08686343995614307,-0.0010405324593162162,104,1507,5,71,0.9549496147006521
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.26,0.12142440163455925,0.2549019607843137,0.9541284403669725,0.06483790523690773,0.1078838174273859,0.5017790490808247,0.5764874827036895,0.08686343995614307,0.004044300765110702,104,1500,5,78,0.950800237107291
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.27,0.1219941348973607,0.2559055118110236,0.9541284403669725,0.06516290726817042,0.11262596324836989,0.5043139033267056,0.5764874827036895,0.08686343995614307,0.009389230759596169,104,1492,5,86,0.946058091286307
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.28,0.12049616066154754,0.2524752475247525,0.9357798165137615,0.06439393939393939,0.11736810906935388,0.4983081592074511,0.5764874827036895,0.08686343995614307,-0.003474241752868267,102,1482,7,96,0.9389448725548311
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.29,0.12128418549346016,0.2538576406172225,0.9357798165137615,0.06484424666242848,0.12388855957320688,0.5017935837955373,0.5764874827036895,0.08686343995614307,0.003513189925150489,102,1471,7,107,0.9324244220509781
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.3,0.1201923076923077,0.25113008538422904,0.9174311926605505,0.06430868167202572,0.13218731475992887,0.49768898036069353,0.5764874827036895,0.08686343995614307,-0.0042310505881744025,100,1455,9,123,0.921754593953764
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.31,0.12099213551119177,0.25252525252525254,0.9174311926605505,0.06476683937823834,0.13870776526378187,0.5011744049487797,0.5764874827036895,0.08686343995614307,0.002073112880514151,100,1444,9,134,0.915234143449911
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.32,0.12165450121654502,0.2536783358701167,0.9174311926605505,0.06514657980456026,0.14404267931238884,0.5040261159753957,0.5764874827036895,0.08686343995614307,0.006913644448761168,100,1435,9,143,0.9098992294013041
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.33,0.12254901960784313,0.2552322613578356,0.9174311926605505,0.06565988181221274,0.15115589804386484,0.5078283973442169,0.5764874827036895,0.08686343995614307,0.012992649696758996,100,1423,9,155,0.9027860106698281
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.34,0.12222222222222222,0.2542372881355932,0.908256880733945,0.06551952349437459,0.15708358032009484,0.5067266659690004,0.5764874827036895,0.08686343995614307,0.010819521148173836,99,1412,10,166,0.8956727919383521
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.35,0.1222707423580786,0.2538860103626943,0.8990825688073395,0.06559571619812583,0.16597510373443983,0.5072092184974594,0.5764874827036895,0.08686343995614307,0.011136045050030732,98,1396,11,182,0.8855957320687611
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.36,0.1240506329113924,0.25694808599895125,0.8990825688073395,0.06662134602311352,0.17960877296976882,0.5144969244543668,0.5764874827036895,0.08686343995614307,0.021332384743787052,98,1373,11,205,0.8719620628334321
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.37,0.12531969309462915,0.2591221575885775,0.8990825688073395,0.06735395189003436,0.1890930646117368,0.5195666329461286,0.5764874827036895,0.08686343995614307,0.027934271705725558,98,1357,11,221,0.8624777711914642
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.38,0.12743823146944083,0.26273458445040215,0.8990825688073395,0.06857942617214835,0.2045050385299348,0.5278049092452414,0.5764874827036895,0.08686343995614307,0.03798326194713186,98,1331,11,247,0.8470657972732661
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.39,0.12980132450331125,0.2667392487751769,0.8990825688073395,0.06995003568879372,0.22110254890337877,0.5366768991058244,0.5764874827036895,0.08686343995614307,0.048060387759527506,98,1303,11,275,0.8304682868998222
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.4,0.1301140174379611,0.2667766776677668,0.8899082568807339,0.07018813314037627,0.23117960877296978,0.5377931651957535,0.5764874827036895,0.08686343995614307,0.04828431435016332,97,1285,12,293,0.8192056905749852
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.41,0.1325136612021858,0.27079843662758235,0.8899082568807339,0.07158671586715867,0.24718435091879076,0.5463482982756014,0.5764874827036895,0.08686343995614307,0.05731810818359788,97,1258,12,320,0.8032009484291642
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.42,0.1337979094076655,0.2724177071509648,0.8807339449541285,0.07239819004524888,0.26318909306461175,0.5506331321728817,0.5764874827036895,0.08686343995614307,0.06070244369841003,96,1230,13,348,0.7860106698280972
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.43,0.13515456506110712,0.27357392316647267,0.8623853211009175,0.07332293291731669,0.2868998221695317,0.5547668050371508,0.5764874827036895,0.08686343995614307,0.06304383530962605,94,1188,15,390,0.7599288678126852
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.44,0.13741598207617625,0.27611044417767105,0.8440366972477065,0.07479674796747968,0.3153526970954357,0.5614353321473007,0.5764874827036895,0.08686343995614307,0.06796796998233899,92,1138,17,440,0.7291049199762892
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.45,0.1402439024390244,0.2806589383770592,0.8440366972477065,0.07647547797173733,0.33135743924125666,0.5699904652271486,0.5764874827036895,0.08686343995614307,0.07608168629580271,92,1111,17,467,0.7131001778304683
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.46,0.138801261829653,0.27586206896551724,0.8073394495412844,0.07592752372735116,0.35269709543568467,0.5643161126033418,0.5764874827036895,0.08686343995614307,0.06819583506236278,88,1071,21,507,0.6870183758150563
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.47,0.14063777596075225,0.27741935483870966,0.7889908256880734,0.07719928186714542,0.3770005927682276,0.5687666422483459,0.5764874827036895,0.08686343995614307,0.07139283970663803,86,1028,23,550,0.6603438055720213
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.48,0.14032121724429417,0.27483443708609273,0.7614678899082569,0.07728119180633147,0.3971547125074096,0.5667288752456366,0.5764874827036895,0.08686343995614307,0.06821473098312436,83,991,26,587,0.6366330764671013
without_billing_zip,XGBoost,XGBoost_weighted_depth2_lr0.06_n200_spw20.0,original,0.49,0.13871817383669885,0.2694406548431105,0.7247706422018348,0.0766990291262136,0.4184943687018376,0.56105452262183,0.5764874827036895,0.08686343995614307,0.06156208026975313,79,951,30,627,0.6105512744516894
